Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),来源批次,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s)
23.95445392,0.06221338734,0.3613162339,9.730413437,9.737318192,data1,,,,
23.95681454,0.05982056633,0.3469592929,9.749555588,9.755910691,data1,,,,
23.95917517,0.04546362907,0.3493520916,9.754341125,9.760701031,data1,,,,
23.96153585,0.05742774159,0.3326023519,9.735198975,9.741048267,data1,,,,
23.96389647,0.07178468257,0.3541377485,9.71605587,9.722772663,data1,,,,
23.9662571,0.07178468257,0.3397808075,9.732806206,9.738999983,data1,,,,
23.96861777,0.05264209956,0.3230310678,9.732806206,9.738307702,data1,,,,
23.9709784,0.07417750359,0.3302095234,9.708877563,9.71477453,data1,,,,
23.97333902,0.07896314561,0.3302095234,9.728020668,9.733943683,data1,,,,
23.97569965,0.05982056633,0.3493520916,9.728020668,9.73447541,data1,,,,
23.97806033,0.05742774159,0.3445664644,9.766305923,9.77255112,data1,,,,
23.98042095,0.05024927482,0.337387979,9.739984512,9.745955773,data1,,,,
23.98278158,0.05982056633,0.3469592929,9.737591743,9.74395465,data1,,,,
23.9851422,0.07896314561,0.3302095234,9.739984512,9.745900256,data1,,,,
23.98750288,0.07896314561,0.3565305769,9.74477005,9.751609742,data1,,,,
23.9898635,0.08135596663,0.35174492,9.732806206,9.739499983,data1,,,,
23.99222408,0.08853443712,0.3589234054,9.71605587,9.72308624,data1,,,,
23.99458475,0.08614161611,0.3589234054,9.735198975,9.742194079,data1,,,,
23.99694543,0.07178468257,0.327816695,9.74477005,9.750546659,data1,,,,
23.999306,0.06460621208,0.3589234054,9.749555588,9.756374026,data1,,,,
24.00166668,0.04546362907,0.3493520916,9.742377281,9.748744992,data1,,,,
24.00402731,0.05503492057,0.35174492,9.72323513,9.729751011,data1,,,,
24.00638798,0.05982056633,0.3565305769,9.728020668,9.734735675,data1,,,,
24.00874861,0.06699903309,0.342173636,9.742377281,9.748614607,data1,,,,
24.01110923,0.0765703246,0.3302095234,9.735198975,9.741098522,data1,,,,
24.01346986,0.07417750359,0.3302095234,9.725627899,9.731514716,data1,,,,
24.01583054,0.08614161611,0.3637090325,9.72323513,9.73041654,data1,,,,
24.01819116,0.0765703246,0.3397808075,9.725627899,9.731862722,data1,,,,
24.02055179,0.06221338734,0.3637090325,9.728020668,9.735016224,data1,,,,
24.02291246,0.05982056633,0.3469592929,9.728020668,9.73438983,data1,,,,
24.02527309,0.05742774159,0.3469592929,9.742377281,9.748722675,data1,,,,
24.02763371,0.07896314561,0.3541377485,9.728020668,9.734784787,data1,,,,
24.02999434,0.08853443712,0.3397808075,9.732806206,9.739137846,data1,,,,
24.03235501,0.06699903309,0.3469592929,9.739984512,9.746392559,data1,,,,
24.03471564,0.06699903309,0.35174492,9.737591743,9.744172942,data1,,,,
24.03707626,0.05503492057,0.313459754,9.728020668,9.733225158,data1,,,,
24.03943689,0.08135596663,0.3445664644,9.749555588,9.755981704,data1,,,,
24.04179757,0.06939185411,0.35174492,9.742377281,9.748971987,data1,,,,
24.04415819,0.09092725813,0.3302095234,9.739984512,9.746004535,data1,,,,
24.04651882,0.05742774159,0.3397808075,9.728020668,9.734122203,data1,,,,
24.04887944,0.07417750359,0.3302095234,9.74477005,9.75064531,data1,,,,
24.05124012,0.05503492057,0.3397808075,9.754341125,9.760412421,data1,,,,
24.05360074,0.06699903309,0.3613162339,9.754341125,9.76126063,data1,,,,
24.05596137,0.03349951655,0.337387979,9.728020668,9.733927213,data1,,,,
24.05832199,0.05264209956,0.3397808075,9.74477005,9.750834093,data1,,,,
24.06068267,0.05264209956,0.35174492,9.72323513,9.72973777,data1,,,,
24.06304324,0.06221338734,0.3397808075,9.739984512,9.746107931,data1,,,,
24.06540392,0.08853443712,0.3541377485,9.72323513,9.730084958,data1,,,,
24.0677646,0.08374879509,0.3541377485,9.725627899,9.732433685,data1,,,,
24.07012522,0.05982056633,0.3565305769,9.747162819,9.753864648,data1,,,,
24.07248585,0.06221338734,0.3397808075,9.749555588,9.755672999,data1,,,,
24.07484647,0.06699903309,0.3541377485,9.749555588,9.756215279,data1,,,,
24.07720715,0.08853443712,0.3302095234,9.749555588,9.755547695,data1,,,,
24.07956777,0.06939185411,0.3326023519,9.739984512,9.745908775,data1,,,,
24.0819284,0.06460621208,0.342173636,9.730413437,9.736642256,data1,,,,
24.08428897,0.03349951655,0.3565305769,9.739984512,9.74656527,data1,,,,
24.0866497,0.0765703246,0.3326023519,9.737591743,9.743571229,data1,,,,
24.08901033,0.0765703246,0.3206382394,9.728020668,9.733604575,data1,,,,
24.09137095,0.05982056633,0.3326023519,9.737591743,9.743453997,data1,,,,
24.09373158,0.05264209956,0.342173636,9.742377281,9.748526508,data1,,,,
24.09609225,0.08135596663,0.3613162339,9.718449593,9.725504136,data1,,,,
24.09845288,0.08853443712,0.3230310678,9.749555588,9.755307354,data1,,,,
24.1008135,0.08374879509,0.337387979,9.759127617,9.765317012,data1,,,,
24.10317413,0.06460621208,0.342173636,9.739984512,9.746207214,data1,,,,
24.10553481,0.06939185411,0.35174492,9.730413437,9.737016246,data1,,,,
24.10789543,0.08614161611,0.3469592929,9.737591743,9.744151789,data1,,,,
24.11025606,0.05982056633,0.35174492,9.749555588,9.756082059,data1,,,,
24.11261668,0.06699903309,0.3589234054,9.74477005,9.751607981,data1,,,,
24.11497736,0.06699903309,0.3445664644,9.739984512,9.746307671,data1,,,,
24.11733798,0.05982056633,0.3254238665,9.732806206,9.738428817,data1,,,,
24.11969861,0.06939185411,0.3493520916,9.751948357,9.758450638,data1,,,,
24.12205929,0.08374879509,0.3637090325,9.728020668,9.735177669,data1,,,,
24.12441991,0.04785645381,0.3445664644,9.742377281,9.748586122,data1,,,,
24.12678054,0.04307080805,0.3254238665,9.728020668,9.733557515,data1,,,,
24.12914116,0.06460621208,0.3469592929,9.72323513,9.729638026,data1,,,,
24.13150184,0.09571290761,0.3397808075,9.728020668,9.734423356,data1,,,,
24.13386246,0.08853443712,0.3565305769,9.739984512,9.746909803,data1,,,,
24.13622309,0.06460621208,0.327816695,9.737591743,9.743322365,data1,,,,
24.13858371,0.05503492057,0.3326023519,9.739984512,9.745817127,data1,,,,
24.14094439,0.06699903309,0.337387979,9.739984512,9.746056527,data1,,,,
24.14330501,0.06460621208,0.3302095234,9.739984512,9.745794508,data1,,,,
24.14566564,0.04546362907,0.3158525825,9.739984512,9.745210521,data1,,,,
24.14802626,0.08135596663,0.35174492,9.725627899,9.732326614,data1,,,,
24.15038694,0.05742774159,0.35174492,9.735198975,9.741720665,data1,,,,
24.15274757,0.07178468257,0.3493520916,9.742377281,9.748903272,data1,,,,
24.15510819,0.08135596663,0.342173636,9.737591743,9.743941428,data1,,,,
24.15746882,0.05982056633,0.3397808075,9.74477005,9.75087549,data1,,,,
24.15982949,0.05024927482,0.3493520916,9.754341125,9.760724495,data1,,,,
24.16219012,0.05982056633,0.327816695,9.728020668,9.733726337,data1,,,,
24.16455074,0.05264209956,0.3445664644,9.747162819,9.753393269,data1,,,,
24.16691137,0.06221338734,0.337387979,9.732806206,9.738850948,data1,,,,
24.16927205,0.06939185411,0.337387979,9.728020668,9.734116909,data1,,,,
24.17163267,0.0933200866,0.337387979,9.74477005,9.751055462,data1,,,,
24.1739933,0.0933200866,0.3302095234,9.735198975,9.741244584,data1,,,,
24.17635392,0.07417750359,0.3349951804,9.732806206,9.738852125,data1,,,,
24.1787146,0.06699903309,0.337387979,9.730413437,9.73649142,data1,,,,
24.18107522,0.08374879509,0.342173636,9.742377281,9.748744111,data1,,,,
24.18343585,0.08374879509,0.3254238665,9.737591743,9.743387887,data1,,,,
24.18579647,0.07896314561,0.3397808075,9.74477005,9.751011717,data1,,,,
24.18815715,0.09092725813,0.342173636,9.74477005,9.751199613,data1,,,,
24.19051777,0.08614161611,0.3445664644,9.754341125,9.760805152,data1,,,,
24.1928784,0.07178468257,0.3469592929,9.728020668,9.734470705,data1,,,,
24.19523908,0.05982056633,0.3397808075,9.737591743,9.743701682,data1,,,,
24.1975997,0.06460621208,0.3254238665,9.754341125,9.759981836,data1,,,,
24.19996033,0.08135596663,0.3158525825,9.725627899,9.731095503,data1,,,,
24.20232095,0.06699903309,0.327816695,9.737591743,9.743338525,data1,,,,
24.20468163,0.07896314561,0.35174492,9.735198975,9.741871419,data1,,,,
24.20704225,0.09092725813,0.3397808075,9.759127617,9.765464178,data1,,,,
24.20940288,0.09092725813,0.337387979,9.759127617,9.765381214,data1,,,,
24.2117635,0.05264209956,0.3349951804,9.742377281,9.748277184,data1,,,,
24.21412418,0.06699903309,0.3708875179,9.720842361,9.728145899,data1,,,,
24.21648481,0.06699903309,0.327816695,9.730413437,9.736164456,data1,,,,
24.21884543,0.07178468257,0.342173636,9.749555588,9.755822364,data1,,,,
24.22120606,0.03589234129,0.3326023519,9.718449593,9.724205627,data1,,,,
24.22356673,0.04785645381,0.3349951804,9.742377281,9.748252515,data1,,,,
24.22592736,0.06221338734,0.3302095234,9.739984512,9.745778939,data1,,,,
24.22828798,0.07178468257,0.3469592929,9.737591743,9.744035445,data1,,,,
24.23064861,0.07896314561,0.3469592929,9.711270332,9.717787166,data1,,,,
24.23300928,0.06221338734,0.3469592929,9.71605587,9.722447888,data1,,,,
24.23536991,0.07896314561,0.35174492,9.747162819,9.753827079,data1,,,,
24.23773054,0.0765703246,0.35174492,9.742377281,9.749025725,data1,,,,
24.24009116,0.09810572863,0.3254238665,9.720842361,9.726782697,data1,,,,
24.24245184,0.07417750359,0.337387979,9.730413437,9.736543463,data1,,,,
24.24481246,0.07178468257,0.366101861,9.742377281,9.74951787,data1,,,,
24.24717309,0.09092725813,0.3230310678,9.751948357,9.757720717,data1,,,,
24.24953376,0.05982056633,0.3493520916,9.756733894,9.763169653,data1,,,,
24.25189439,0.08614161611,0.35174492,9.74477005,9.751496716,data1,,,,
24.25425501,0.05264209956,0.337387979,9.72323513,9.729229324,data1,,,,
24.25661564,0.06460621208,0.342173636,9.732806206,9.739033494,data1,,,,
24.25897626,0.0765703246,0.3302095234,9.737591743,9.743489842,data1,,,,
24.26133694,0.0933200866,0.3445664644,9.742377281,9.748915313,data1,,,,
24.26369757,0.07896314561,0.337387979,9.739984512,9.746146117,data1,,,,
24.26605819,0.07178468257,0.3349951804,9.732806206,9.738834194,data1,,,,
24.26841887,0.05982056633,0.3541377485,9.751948357,9.758559771,data1,,,,
24.27077949,0.07896314561,0.3349951804,9.739984512,9.746063577,data1,,,,
24.27314012,0.0765703246,0.3541377485,9.756733894,9.763459061,data1,,,,
24.27550074,0.0765703246,0.3493520916,9.74477005,9.751330844,data1,,,,
24.27786142,0.07178468257,0.3541377485,9.739984512,9.746684815,data1,,,,
24.28022205,0.04785645381,0.342173636,9.71605587,9.72219701,data1,,,,
24.28258267,0.1028913707,0.337387979,9.737591743,9.743978153,data1,,,,
24.2849433,0.07178468257,0.3445664644,9.725627899,9.731994509,data1,,,,
24.28730397,0.05742774159,0.327816695,9.720842361,9.726537819,data1,,,,
24.2896646,0.02871387079,0.3445664644,9.735198975,9.741337157,data1,,,,
24.29202522,0.06939185411,0.35174492,9.728020668,9.7346251,data1,,,,
24.29438585,0.06460621208,0.3565305769,9.739984512,9.746721824,data1,,,,
24.29674652,0.07178468257,0.327816695,9.732806206,9.738589912,data1,,,,
24.29910715,0.06221338734,0.3493520916,9.739984512,9.746446311,data1,,,,
24.30146777,0.06460621208,0.3349951804,9.730413437,9.736392627,data1,,,,
24.3038284,0.05024927482,0.3326023519,9.718449593,9.724269217,data1,,,,
24.30618908,0.04546362907,0.342173636,9.728020668,9.73414279,data1,,,,
24.3085497,0.05024927482,0.3589234054,9.759127617,9.765854947,data1,,,,
24.31091033,0.07178468257,0.3469592929,9.747162819,9.753600197,data1,,,,
24.31327095,0.06699903309,0.3565305769,9.737591743,9.744346868,data1,,,,
24.31563163,0.0765703246,0.3493520916,9.742377281,9.748939685,data1,,,,
24.31799225,0.0933200866,0.3565305769,9.713663101,9.720651909,data1,,,,
24.32035288,0.06460621208,0.3445664644,9.725627899,9.731944207,data1,,,,
24.3227135,0.04067798331,0.342173636,9.718449593,9.724556544,data1,,,,
24.32507418,0.0765703246,0.3469592929,9.742377281,9.748854233,data1,,,,
24.32743481,0.06460621208,0.3349951804,9.747162819,9.753131741,data1,,,,
24.32979543,0.05503492057,0.3349951804,9.747162819,9.753073035,data1,,,,
24.33215606,0.06221338734,0.35174492,9.728020668,9.734576576,data1,,,,
24.33451673,0.08614161611,0.337387979,9.735198975,9.741424439,data1,,,,
24.33687736,0.06460621208,0.3589234054,9.754341125,9.761156221,data1,,,,
24.33923798,0.0765703246,0.3493520916,9.735198975,9.741766214,data1,,,,
24.34159861,0.08614161611,0.337387979,9.739984512,9.74620692,data1,,,,
24.34395928,0.06699903309,0.342173636,9.725627899,9.73187596,data1,,,,
24.34631991,0.08135596663,0.3254238665,9.732806206,9.738584914,data1,,,,
24.34868054,0.0933200866,0.3397808075,9.72323513,9.729617723,data1,,,,
24.35104121,0.06221338734,0.3302095234,9.713663101,9.71947322,data1,,,,
24.35340184,0.0765703246,0.3206382394,9.725627899,9.731213179,data1,,,,
24.35576246,0.05503492057,0.342173636,9.718449593,9.724627197,data1,,,,
24.35812309,0.06939185411,0.3756731451,9.739984512,9.747473716,data1,,,,
24.36048376,0.07417750359,0.3158525825,9.749555588,9.754952553,data1,,,,
24.36284439,0.07178468257,0.327816695,9.732806206,9.738589912,data1,,,,
24.36520501,0.07896314561,0.3469592929,9.735198975,9.741699801,data1,,,,
24.36756564,0.06460621208,0.3206382394,9.739984512,9.745474906,data1,,,,
24.36992632,0.07178468257,0.337387979,9.742377281,9.74848187,data1,,,,
24.37228694,0.09092725813,0.3397808075,9.735198975,9.7415511,data1,,,,
24.37464757,0.08135596663,0.3326023519,9.74477005,9.750783889,data1,,,,
24.37700819,0.05264209956,0.327816695,9.735198975,9.740859,data1,,,,
24.37936887,0.04785645381,0.3493520916,9.739984512,9.746365242,data1,,,,
24.38172949,0.08135596663,0.3302095234,9.730413437,9.736354696,data1,,,,
24.38409012,0.05982056633,0.3326023519,9.730413437,9.736280012,data1,,,,
24.38645074,0.0933200866,0.3493520916,9.720842361,9.727565561,data1,,,,
24.38881142,0.08135596663,0.337387979,9.72323513,9.729427056,data1,,,,
24.39117204,0.06221338734,0.342173636,9.739984512,9.746191646,data1,,,,
24.39353267,0.05503492057,0.3397808075,9.742377281,9.748456028,data1,,,,
24.3958933,0.05264209956,0.342173636,9.749555588,9.75570029,data1,,,,
24.39825397,0.07417750359,0.337387979,9.725627899,9.731760939,data1,,,,
24.4006146,0.09810572863,0.3349951804,9.728020668,9.73428131,data1,,,,
24.40297522,0.05982056633,0.3349951804,9.742377281,9.748318591,data1,,,,
24.40533585,0.07178468257,0.3062812984,9.730413437,9.735497261,data1,,,,
24.40769652,0.07417750359,0.3469592929,9.754341125,9.760791661,data1,,,,
24.41005715,0.08853443712,0.3445664644,9.735198975,9.741697156,data1,,,,
24.41241777,0.06699903309,0.3038884699,9.747162819,9.752129003,data1,,,,
24.4147784,0.05264209956,0.3349951804,9.735198975,9.741103225,data1,,,,
24.41713908,0.08614161611,0.3493520916,9.730413437,9.737063875,data1,,,,
24.4194997,0.06939185411,0.337387979,9.732806206,9.738899451,data1,,,,
24.42186033,0.06939185411,0.3230310678,9.739984512,9.745586827,data1,,,,
24.42422095,0.08614161611,0.3445664644,9.754341125,9.760805152,data1,,,,
24.42658163,0.07178468257,0.35174492,9.737591743,9.744207022,data1,,,,
24.42894225,0.06699903309,0.35174492,9.737591743,9.744172942,data1,,,,
24.43130288,0.05503492057,0.3397808075,9.720842361,9.726934566,data1,,,,
24.4336635,0.04307080805,0.3397808075,9.751948357,9.757960998,data1,,,,
24.43602418,0.07178468257,0.337387979,9.747162819,9.753264413,data1,,,,
24.43838481,0.0765703246,0.3541377485,9.74477005,9.751503468,data1,,,,
24.44074543,0.06460621208,0.3445664644,9.74477005,9.751073958,data1,,,,
24.44310611,0.06699903309,0.3230310678,9.754341125,9.75991848,data1,,,,
24.44546673,0.05503492057,0.3326023519,9.737591743,9.74342579,data1,,,,
24.44782736,0.08853443712,0.35174492,9.737591743,9.744344811,data1,,,,
24.45018798,0.08853443712,0.3445664644,9.728020668,9.734523641,data1,,,,
24.45254856,0.05503492057,0.3493520916,9.747162819,9.753576715,data1,,,,
24.45490929,0.08135596663,0.342173636,9.754341125,9.760679914,data1,,,,
24.45726991,0.07178468257,0.3349951804,9.74477005,9.750790642,data1,,,,
24.45963054,0.05503492057,0.3326023519,9.725627899,9.731469118,data1,,,,
24.46199116,0.05024927482,0.342173636,9.747162819,9.753296407,data1,,,,
24.46435184,0.08135596663,0.3445664644,9.725627899,9.732069815,data1,,,,
24.46671246,0.06460621208,0.3302095234,9.735198975,9.741011825,data1,,,,
24.46907309,0.05742774159,0.3397808075,9.725627899,9.731730934,data1,,,,
24.47143376,0.08374879509,0.3469592929,9.720842361,9.727392807,data1,,,,
24.47379439,0.07178468257,0.3397808075,9.739984512,9.746173728,data1,,,,
24.47615501,0.07896314561,0.3302095234,9.742377281,9.748291573,data1,,,,
24.47851564,0.05503492057,0.3302095234,9.72323513,9.728996278,data1,,,,
24.48087632,0.07178468257,0.3397808075,9.751948357,9.758129984,data1,,,,
24.48323694,0.05503492057,0.337387979,9.759127617,9.765112971,data1,,,,
24.48559757,0.05503492057,0.3684946895,9.713663101,9.720805935,data1,,,,
24.48795819,0.06460621208,0.337387979,9.749555588,9.755605505,data1,,,,
24.49031887,0.08135596663,0.3397808075,9.728020668,9.734292779,data1,,,,
24.49267949,0.06939185411,0.3302095234,9.754341125,9.760175426,data1,,,,
24.49504012,0.06460621208,0.3637090325,9.735198975,9.742204951,data1,,,,
24.49740074,0.05742774159,0.3637090325,9.739984512,9.746942111,data1,,,,
24.49976142,0.08135596663,0.3565305769,9.747162819,9.754020497,data1,,,,
24.50212204,0.07417750359,0.3469592929,9.742377281,9.748835733,data1,,,,
24.50448267,0.07417750359,0.3445664644,9.730413437,9.736794853,data1,,,,
24.5068433,0.05742774159,0.3326023519,9.74477005,9.750613601,data1,,,,
24.50920397,0.08135596663,0.3565305769,9.735198975,9.742065075,data1,,,,
24.5115646,0.06460621208,0.337387979,9.725627899,9.731692692,data1,,,,
24.51392522,0.06460621208,0.3445664644,9.754341125,9.760638852,data1,,,,
24.51628585,0.0765703246,0.327816695,9.732806206,9.738626363,data1,,,,
24.51864652,0.04546362907,0.337387979,9.754341125,9.760280139,data1,,,,
24.52100715,0.07178468257,0.3637090325,9.751948357,9.758992471,data1,,,,
24.52336777,0.05024927482,0.337387979,9.74477005,9.750738381,data1,,,,
24.5257284,0.07178468257,0.3397808075,9.739984512,9.746173728,data1,,,,
24.52808908,0.07417750359,0.342173636,9.74477005,9.751057811,data1,,,,
24.5304497,0.0933200866,0.3326023519,9.739984512,9.746108519,data1,,,,
24.53281033,0.0765703246,0.3493520916,9.74477005,9.751330844,data1,,,,
24.53517095,0.05742774159,0.3302095234,9.728020668,9.733792806,data1,,,,
24.53753163,0.04546362907,0.3302095234,9.74477005,9.750469148,data1,,,,
24.53989225,0.05503492057,0.3397808075,9.74477005,9.750847305,data1,,,,
24.54225288,0.06699903309,0.337387979,9.728020668,9.734100145,data1,,,,
24.54461345,0.0765703246,0.3254238665,9.742377281,9.74811155,data1,,,,
24.54697418,0.07896314561,0.327816695,9.74477005,9.75060215,data1,,,,
24.54933481,0.05024927482,0.337387979,9.72323513,9.729216671,data1,,,,
24.55169543,0.04546362907,0.337387979,9.74477005,9.750714893,data1,,,,
24.55405606,0.07178468257,0.3349951804,9.728020668,9.734051619,data1,,,,
24.55641673,0.07178468257,0.3302095234,9.725627899,9.731496771,data1,,,,
24.55877731,0.05024927482,0.327816695,9.747162819,9.752803279,data1,,,,
24.56113798,0.06939185411,0.3445664644,9.732806206,9.73915078,data1,,,,
24.56349861,0.09092725813,0.3397808075,9.735198975,9.7415511,data1,,,,
24.56585929,0.08614161611,0.3493520916,9.72323513,9.729890475,data1,,,,
24.56821986,0.06699903309,0.337387979,9.74477005,9.750839084,data1,,,,
24.57058054,0.08614161611,0.3182454109,9.74477005,9.750345832,data1,,,,
24.57294116,0.05742774159,0.3254238665,9.730413437,9.736023022,data1,,,,
24.57530184,0.06221338734,0.3493520916,9.737591743,9.744055129,data1,,,,
24.57766246,0.05982056633,0.35174492,9.739984512,9.746517393,data1,,,,
24.58002309,0.07178468257,0.3469592929,9.732806206,9.739253074,data1,,,,
24.58238371,0.05742774159,0.3062812984,9.725627899,9.730618902,data1,,,,
24.58474439,0.06460621208,0.3493520916,9.71605587,9.722549178,data1,,,,
24.58710501,0.08374879509,0.3349951804,9.728020668,9.734147202,data1,,,,
24.58946564,0.07417750359,0.35174492,9.728020668,9.73466039,data1,,,,
24.59182626,0.06939185411,0.342173636,9.730413437,9.736675186,data1,,,,
24.59418694,0.05982056633,0.3445664644,9.749555588,9.755825885,data1,,,,
24.59654757,0.06460621208,0.3397808075,9.72323513,9.729384686,data1,,,,
24.59890819,0.05742774159,0.3254238665,9.730413437,9.736023022,data1,,,,
24.60126882,0.06699903309,0.342173636,9.732806206,9.739049661,data1,,,,
24.60362949,0.04785645381,0.3326023519,9.756733894,9.762518673,data1,,,,
24.60599012,0.06221338734,0.3302095234,9.732806206,9.738604904,data1,,,,
24.60835074,0.06221338734,0.342173636,9.732806206,9.739017915,data1,,,,
24.61071137,0.0382851623,0.3493520916,9.735198975,9.741540521,data1,,,,
24.61307205,0.06221338734,0.35174492,9.728020668,9.734576576,data1,,,,
24.61543267,0.05024927482,0.366101861,9.735198975,9.742209946,data1,,,,
24.6177933,0.06460621208,0.3469592929,9.737591743,9.743985205,data1,,,,
24.62015392,0.04785645381,0.3445664644,9.749555588,9.75575986,data1,,,,
24.6225146,0.05024927482,0.3565305769,9.742377281,9.749028369,data1,,,,
24.62487522,0.08614161611,0.327816695,9.72323513,9.72914105,data1,,,,
24.62723585,0.0765703246,0.3493520916,9.718449593,9.725028143,data1,,,,
24.62959647,0.09810572863,0.337387979,9.708877563,9.715233344,data1,,,,
24.63195715,0.08135596663,0.3493520916,9.72323513,9.729849283,data1,,,,
24.63431772,0.06221338734,0.3589234054,9.71605587,9.722882195,data1,,,,
24.6366784,0.06939185411,0.3684946895,9.728020668,9.735244716,data1,,,,
24.63903902,0.05982056633,0.3445664644,9.728020668,9.734304837,data1,,,,
24.6413997,0.0765703246,0.3326023519,9.735198975,9.741179929,data1,,,,
24.64376033,0.08614161611,0.3230310678,9.72323513,9.728980977,data1,,,,
24.64612095,0.06221338734,0.3541377485,9.720842361,9.727489926,data1,,,,
24.64848158,0.05982056633,0.3469592929,9.713663101,9.720041671,data1,,,,
24.65084225,0.07896314561,0.3326023519,9.730413437,9.736416443,data1,,,,
24.65320288,0.05982056633,0.3397808075,9.751948357,9.758049305,data1,,,,
24.6555635,0.08135596663,0.3158525825,9.749555588,9.75500978,data1,,,,
24.65792413,0.08374879509,0.337387979,9.747162819,9.753359807,data1,,,,
24.66028481,0.06939185411,0.35174492,9.742377281,9.748971987,data1,,,,
24.66264538,0.06221338734,0.342173636,9.732806206,9.739017915,data1,,,,
24.66500606,0.05024927482,0.35174492,9.737591743,9.744072169,data1,,,,
24.66736668,0.06460621208,0.35174492,9.72323513,9.729809857,data1,,,,
24.66972736,0.06460621208,0.3613162339,9.732806206,9.739724843,data1,,,,
24.67208798,0.05024927482,0.3493520916,9.74477005,9.751159685,data1,,,,
24.67444861,0.06939185411,0.3469592929,9.735198975,9.74162692,data1,,,,
24.67680923,0.08614161611,0.3062812984,9.732806206,9.738005199,data1,,,,
24.67916991,0.06221338734,0.342173636,9.74477005,9.750974138,data1,,,,
24.68153054,0.05982056633,0.337387979,9.756733894,9.762748867,data1,,,,
24.68389116,0.05503492057,0.3397808075,9.732806206,9.738890927,data1,,,,
24.68625179,0.06699903309,0.3397808075,9.735198975,9.741357141,data1,,,,
24.68861246,0.08135596663,0.3254238665,9.742377281,9.748150316,data1,,,,
24.69097309,0.05982056633,0.3469592929,9.742377281,9.748737064,data1,,,,
24.69333371,0.05742774159,0.337387979,9.732806206,9.738821553,data1,,,,
24.69569434,0.05982056633,0.342173636,9.732806206,9.739002923,data1,,,,
24.69805501,0.06460621208,0.337387979,9.759127617,9.765171604,data1,,,,
24.70041564,0.08135596663,0.327816695,9.739984512,9.745839157,data1,,,,
24.70277626,0.06939185411,0.327816695,9.747162819,9.752920692,data1,,,,
24.70513684,0.0765703246,0.3493520916,9.766305923,9.77285226,data1,,,,
24.70749757,0.05982056633,0.3397808075,9.730413437,9.73652788,data1,,,,
24.70985819,0.03110669367,0.3613162339,9.742377281,9.749124686,data1,,,,
24.71221882,0.06699903309,0.3445664644,9.747162819,9.753481324,data1,,,,
24.71457944,0.06699903309,0.3565305769,9.749555588,9.756302429,data1,,,,
24.71694012,0.07417750359,0.3493520916,9.730413437,9.736965381,data1,,,,
24.71930074,0.0765703246,0.3326023519,9.742377281,9.748353832,data1,,,,
24.72166137,0.0765703246,0.3254238665,9.737591743,9.743328829,data1,,,,
24.72402199,0.07896314561,0.3469592929,9.713663101,9.72017833,data1,,,,
24.72638267,0.04785645381,0.3493520916,9.742377281,9.748756444,data1,,,,
24.7287433,0.05982056633,0.3349951804,9.718449593,9.724405522,data1,,,,
24.73110392,0.06939185411,0.3445664644,9.737591743,9.743933202,data1,,,,
24.73346454,0.08374879509,0.3589234054,9.74477005,9.751737445,data1,,,,
24.73582522,0.05982056633,0.327816695,9.725627899,9.731334971,data1,,,,
24.73818585,0.09092725813,0.3158525825,9.730413437,9.735963038,data1,,,,
24.74054647,0.05264209956,0.3397808075,9.747162819,9.753225375,data1,,,,
24.74290705,0.06939185411,0.337387979,9.739984512,9.74607327,data1,,,,
24.74526777,0.06221338734,0.3110669553,9.74477005,9.749932127,data1,,,,
24.7476284,0.06699903309,0.3230310678,9.732806206,9.738395894,data1,,,,
24.74998902,0.06699903309,0.3469592929,9.730413437,9.736827783,data1,,,,
24.75234965,0.08614161611,0.3469592929,9.742377281,9.748934107,data1,,,,
24.75471027,0.06699903309,0.3349951804,9.763913155,9.769887959,data1,,,,
24.75707095,0.05742774159,0.3469592929,9.747162819,9.753505099,data1,,,,
24.75943158,0.08853443712,0.3493520916,9.739984512,9.746649862,data1,,,,
24.7617922,0.04546362907,0.3445664644,9.749555588,9.755748416,data1,,,,
24.76415288,0.06221338734,0.342173636,9.747162819,9.753365384,data1,,,,
24.7665135,0.08135596663,0.3445664644,9.74477005,9.75119932,data1,,,,
24.76887413,0.06221338734,0.327816695,9.732806206,9.738524063,data1,,,,
24.77123475,0.05024927482,0.3397808075,9.732806206,9.738865058,data1,,,,
24.77359538,0.0765703246,0.3254238665,9.72323513,9.728980682,data1,,,,
24.77595606,0.06699903309,0.342173636,9.725627899,9.73187596,data1,,,,
24.77831668,0.05264209956,0.3302095234,9.730413437,9.736157105,data1,,,,
24.78067731,0.07417750359,0.35174492,9.732806206,9.739442665,data1,,,,
24.78303793,0.07417750359,0.3326023519,9.737591743,9.743552719,data1,,,,
24.78539861,0.04785645381,0.3445664644,9.739984512,9.746194877,data1,,,,
24.78775923,0.07896314561,0.3230310678,9.751948357,9.757616563,data1,,,,
24.79011986,0.07896314561,0.3326023519,9.735198975,9.741199032,data1,,,,
24.79248048,0.05024927482,0.3254238665,9.739984512,9.745548932,data1,,,,
24.79484116,0.0765703246,0.3469592929,9.730413437,9.736898347,data1,,,,
24.79720179,0.0765703246,0.337387979,9.730413437,9.736561986,data1,,,,
